description,timestamp,fullness,collection,location
"Atlantic Street at Commercial Wharf ""Beacon Hill Athletic Club""",05/08/2014 05:45:00 PM,GREEN,True,"(42.36219697, -71.05121153)"
NE Corner of Lansdowne - In Front of Cask 'n Flagon,10/27/2014 08:13:00 PM,YELLOW,False,"(42.34728858, -71.09834902)"
26 Temple Place / Temple Place Cafe in Downtown Crossing,06/09/2014 01:08:00 AM,GREEN,True,"(42.35534447, -71.0621863)"
Brookline & Kilmarnock @ Sal's Pizza,07/05/2014 08:14:00 PM,GREEN,True,"(42.34492057, -71.10090643)"
Glenville Tr and Harvard Ave,10/12/2014 09:36:00 PM,RED,False,"(42.3511566, -71.1314505)"
State & Broad St (Dunkin),03/31/2014 07:11:00 PM,GREEN,True,"(42.35912326, -71.05476392)"
SE corner of West Canton and Columbus,04/07/2014 01:07:00 AM,YELLOW,False,"(42.34483487, -71.0763413)"
Washington @ E.Mullins Way,08/07/2014 08:08:00 AM,GREEN,True,"(42.3566, -71.05918)"
357 Hanover Street,08/30/2014 03:13:00 PM,YELLOW,False,"(42.36471, -71.0535)"
NE corner of Lansdowne and Ipswich (La Verdad),08/28/2014 09:39:00 AM,GREEN,True,"(42.3472243, -71.09445324)"
Summer st and Arch st,10/26/2014 12:09:00 AM,GREEN,True,"(42.35448, -71.05907)"
South St. @ Beach St.,04/17/2014 04:40:00 PM,GREEN,True,"(42.3504072, -71.0567736)"
Hanover and Cross St (Citizen Bank),08/03/2014 06:08:00 PM,RED,False,"(42.36269134, -71.05586617)"
Atlantic and Seaport Blvd (NE Corner),08/27/2014 06:53:00 PM,GREEN,True,"(42.35477151, -71.05124605)"
"NOT AT 285 Commercial Street ""Across from parking lot""",07/13/2014 03:50:00 PM,GREEN,True,"(42.36494277, -71.05113072)"
SW N. Washington & Causeway,11/06/2014 09:04:00 AM,RED,False,"(42.36671342, -71.05860344)"
1956 Beacon Street @ Sutherland (Starbucks),03/20/2014 10:42:00 AM,GREEN,True,"(42.33615978, -71.15020115)"
2 South Huntington Ave.,09/07/2014 03:59:00 PM,YELLOW,False,"(42.3319, -71.111938)"
627 Tremont St,05/24/2014 02:59:00 PM,YELLOW,False,"(42.34253228, -71.07451491)"
627 Tremont St,10/09/2014 07:58:00 AM,YELLOW,False,"(42.34253228, -71.07451491)"
391 Hanover Street,03/10/2014 09:43:00 PM,GREEN,True,"(42.3652, -71.05309)"
Clinton St and Surface Rd,10/10/2014 11:01:00 PM,YELLOW,False,"(42.3608169, -71.0537068)"
Cambridge and Joy in front of beacon hill athletic club,08/22/2014 10:25:00 PM,RED,False,"(42.3611127, -71.0650131)"
Newbury & Mass Ave / Opposite of Urban Outfitters,11/06/2014 07:55:00 AM,RED,False,"(42.3480288, -71.08803024)"
Hemenway and Westland St (NE Corner),10/19/2014 05:47:00 PM,YELLOW,False,"(42.34400844, -71.08980028)"
West side of Yawkey Way in front of the pro shop,08/07/2014 10:26:00 AM,YELLOW,False,"(42.34552426, -71.09859042)"
789 Harrison Ave,02/26/2014 10:15:00 PM,GREEN,True,"(42.33604, -71.07374)"
1985 Columbus Ave.,08/04/2014 10:07:00 AM,GREEN,True,"(42.3152362, -71.0978994)"
Across from 1146 Washington St.@ Bus stop,06/26/2014 03:59:00 PM,GREEN,True,"(42.34371779, -71.06630437)"
563 Columbus Avenue,08/08/2014 10:54:00 AM,RED,False,"(42.34087, -71.08143)"
659 Tremont St,03/23/2014 03:15:00 PM,GREEN,False,"(42.34198461, -71.07515395)"
Columbus @ Dartmouth st.,08/06/2014 07:06:00 PM,GREEN,True,"(42.34604, -71.07515)"
150 Mass Ave,04/04/2014 05:42:00 PM,GREEN,True,"(42.34718207, -71.0875808)"
563 Columbus Avenue,08/08/2014 05:59:00 PM,YELLOW,True,"(42.34087, -71.08143)"
Washington and Boylston (CVS),01/03/2014 08:03:00 AM,YELLOW,False,"(42.35253677, -71.06268501)"
554 Tremont,03/25/2014 04:44:00 PM,YELLOW,False,"(42.34386, -71.07167)"
477 Washington St (in front of Army Navy),07/01/2014 05:11:00 PM,RED,False,"(42.35491079, -71.06104026)"
1330 Boylston @ Jersey Street,08/17/2014 09:40:00 AM,YELLOW,False,"(42.3445655, -71.097831)"
556 Commercial St,12/13/2014 07:59:00 PM,GREEN,True,"(42.36820025, -71.05639385)"
187 East Cottage Street,06/18/2014 09:16:00 PM,RED,False,"(42.3205476, -71.06113962)"
276 Hanover (Cafe Pompei),09/22/2014 06:54:00 PM,GREEN,True,"(42.363799, -71.0545002)"
South St. @ Beach St.,06/17/2014 11:20:00 PM,YELLOW,False,"(42.3504072, -71.0567736)"
1309 Boylston Street,11/21/2014 08:58:00 PM,YELLOW,False,"(42.344205, -71.0992191)"
Columbus @ Clarendon,03/14/2014 06:25:00 PM,GREEN,True,"(42.3471, -71.07368)"
53 Dartmouth,11/27/2014 09:41:00 AM,GREEN,True,"(42.34446654, -71.07437808)"
75 Dartmouth,02/01/2014 04:25:00 PM,RED,False,"(42.345189, -71.07477)"
Columbus @ Chandler,01/17/2014 12:57:00 AM,GREEN,True,"(42.34603, -71.07507)"
276 Washington,10/02/2014 08:31:00 AM,GREEN,True,"(42.35756, -71.05813)"
Tremont Street & Court Street,11/16/2014 02:41:00 AM,GREEN,True,"(42.35911123, -71.05951447)"
74 Berklee,04/03/2014 06:33:00 PM,RED,False,"(42.3443, -71.067)"
659 Tremont St,04/11/2014 09:35:00 PM,GREEN,True,"(42.34198461, -71.07515395)"
261 Hanover Street,09/27/2014 05:29:00 PM,RED,False,"(42.3636, -71.05487)"
281 Franklin Street @ Batterymarch Street,10/14/2014 02:57:00 PM,YELLOW,False,"(42.35694113, -71.05320165)"
15 Lansdowne in front ot House of Blues.,04/06/2014 06:44:00 PM,RED,False,"(42.34720359, -71.09565474)"
706 Huntington Ave,12/31/2014 08:46:00 AM,GREEN,True,"(42.33442962, -71.10367716)"
261 Hanover Street,06/12/2014 08:31:00 AM,GREEN,True,"(42.3636, -71.05487)"
23 Dartmouth,06/02/2014 11:40:00 AM,GREEN,True,"(42.343687, -71.074081)"
51 Clarendon/corner Chandler,09/19/2014 12:36:00 PM,YELLOW,False,"(42.34634, -71.07312)"
Franklin St & Congress St (Opp Corner from Leventhal Park),07/31/2014 11:44:00 PM,YELLOW,False,"(42.35552402, -71.05575267)"
Hemenway and Westland St (SE Corner),03/21/2014 06:54:00 PM,YELLOW,False,"(42.3438776, -71.08983783)"
76 South St ( BFS Business Printing),10/03/2014 06:56:00 PM,GREEN,True,"(42.3515368, -71.0571171)"
Columbus @ Dartmouth st.,03/23/2014 12:12:00 PM,GREEN,False,"(42.34604, -71.07515)"
Newbury & Mass Ave / Opposite of Urban Outfitters,03/10/2014 06:49:00 PM,YELLOW,False,"(42.3480288, -71.08803024)"
Beacon Street and Ayr St (Tedeschi),10/19/2014 12:35:00 PM,GREEN,True,"(42.33654692, -71.14878916)"
Tremont Street & Court Street,12/10/2014 02:49:00 PM,YELLOW,False,"(42.35911123, -71.05951447)"
400 Stuart St @ Clarendon,11/15/2014 08:54:00 PM,YELLOW,False,"(42.34883727, -71.07417681)"
30 Kneeland,05/24/2014 06:02:00 AM,YELLOW,False,"(42.35078, -71.06184)"
Cambridge/Court St (City Hall),10/05/2014 09:30:00 AM,GREEN,True,"(42.35961345, -71.05965457)"
748 Tremont st,11/26/2014 09:25:00 PM,GREEN,True,"(42.34001098, -71.07882522)"
1350 Boylston @ Kilmarnock (SE Corner),09/11/2014 08:53:00 AM,GREEN,True,"(42.34394488, -71.09980484)"
764 Tremont st,09/18/2014 09:44:00 AM,GREEN,True,"(42.3396556, -71.07942872)"
Columbus @ Chandler,10/30/2014 04:56:00 PM,RED,False,"(42.34603, -71.07507)"
789 Harrison Ave,01/27/2014 07:35:00 AM,YELLOW,False,"(42.33604, -71.07374)"
1336 Washington St.,07/18/2014 08:45:00 PM,GREEN,True,"(42.3416352, -71.068809)"
735 Tremont at bus stop,06/07/2014 12:10:00 AM,GREEN,True,"(42.34023, -71.0788)"
71 State St (Jos A Bank),10/29/2014 04:40:00 PM,GREEN,True,"(42.35903276, -71.05596238)"
1381 Boylston Street,02/04/2014 10:30:00 AM,YELLOW,False,"(42.34372831, -71.1012248)"
Arlington and Columbus @ Smith & Wollensky,04/22/2014 08:16:00 PM,GREEN,True,"(42.3500305, -71.06994399)"
311 Huntington Ave / Huntington (Westbound) and Opera,01/16/2014 10:47:00 AM,YELLOW,False,"(42.34052963, -71.0888865)"
NE Washington & Summer Street (in front of Macy's),07/20/2014 04:03:00 AM,GREEN,True,"(42.35543176, -71.06036137)"
261 Hanover Street,08/18/2014 06:53:00 PM,YELLOW,False,"(42.3636, -71.05487)"
357 Hanover Street,03/08/2014 06:32:00 PM,YELLOW,False,"(42.36471, -71.0535)"
Hemenway and Westland St (SE Corner),11/18/2014 01:26:00 AM,GREEN,True,"(42.3438776, -71.08983783)"
72 Kneeland,04/09/2014 02:11:00 PM,YELLOW,False,"(42.3505, -71.0607)"
West Broadway T-Station @ Dot Ave & West Broadway,05/29/2014 11:31:00 PM,GREEN,True,"(42.34266498, -71.05697971)"
554 Tremont,07/13/2014 08:31:00 AM,YELLOW,False,"(42.34386, -71.07167)"
Causeway and Haverhill (front of the T Stop),05/11/2014 07:31:00 AM,GREEN,True,"(42.36578318, -71.06071701)"
1381 Boylston Street,02/13/2014 07:50:00 AM,YELLOW,False,"(42.34372831, -71.1012248)"
357 Hanover Street,09/20/2014 12:50:00 AM,GREEN,True,"(42.36471, -71.0535)"
Boylston St (Lord and Taylor Entrance),06/25/2014 10:35:00 AM,GREEN,True,"(42.3492027, -71.08031759)"
276 Hanover (Cafe Pompei),11/09/2014 01:53:00 PM,YELLOW,False,"(42.363799, -71.0545002)"
Columbus @ Clarendon,03/02/2014 08:57:00 AM,YELLOW,False,"(42.3471, -71.07368)"
Washington st / Macy's,11/28/2014 08:53:00 AM,GREEN,True,"(42.35483, -71.06117)"
150 Newbury Street,08/20/2014 01:04:00 PM,YELLOW,False,"(42.35081, -71.07782)"
147 Tremont @ West Street (Opposite Boston Common),11/16/2014 02:54:00 AM,GREEN,True,"(42.35520119, -71.06320713)"
Lincoln Street and Surface Rd,08/23/2014 07:18:00 AM,GREEN,True,"(42.35224452, -71.05850881)"
41 Berklee,04/11/2014 08:46:00 PM,GREEN,True,"(42.345723, -71.070175)"
East Side of Ipswich - Shell gas station,07/08/2014 08:59:00 PM,YELLOW,False,"(42.34554096, -71.09537177)"
100 Meridian @ London,10/27/2014 08:35:00 AM,GREEN,False,"(42.37344585, -71.03900682)"
Devonshire & Water St (T Station),09/07/2014 02:36:00 AM,GREEN,True,"(42.3575052, -71.05738735)"
Boylston & Ring Street - Corner in front of Republic Bank,07/11/2014 06:09:00 PM,GREEN,True,"(42.34907841, -71.08083237)"
"NOT AT 285 Commercial Street ""Across from parking lot""",01/17/2014 06:52:00 PM,RED,False,"(42.36494277, -71.05113072)"
331 Hanover Street,10/10/2014 04:06:00 PM,YELLOW,False,"(42.364252, -71.053905)"
75 Dartmouth,05/09/2014 03:15:00 PM,YELLOW,False,"(42.345189, -71.07477)"
Summer st and Arch st,09/24/2014 07:34:00 AM,YELLOW,False,"(42.35448, -71.05907)"
106 Cambridge Street,03/07/2014 07:05:00 PM,GREEN,True,"(42.36112, -71.06296)"
46 Bowdoin Street and Cambridge,07/03/2014 07:33:00 AM,YELLOW,False,"(42.36111, -71.06277)"
Boylston & Haddash St (4 Seasons Hotel),11/06/2014 08:59:00 AM,GREEN,True,"(42.35214673, -71.06911114)"
289 Hanover Street,07/18/2014 07:12:00 PM,GREEN,True,"(42.36389, -71.05433)"
Columbus @ Dartmouth st.,05/22/2014 07:14:00 PM,GREEN,True,"(42.34604, -71.07515)"
60 State Street / Congress & State,07/06/2014 08:05:00 AM,GREEN,True,"(42.35898642, -71.05662127)"
15 Lansdowne in front ot House of Blues.,08/15/2014 11:00:00 AM,YELLOW,False,"(42.34720359, -71.09565474)"
SW N. Washington & Causeway,05/20/2014 08:54:00 AM,YELLOW,False,"(42.36671342, -71.05860344)"
1662 Washington St.,08/04/2014 06:47:00 AM,YELLOW,False,"(42.33757068, -71.07537059)"
354 Congress St,03/07/2014 09:47:00 AM,GREEN,True,"(42.3503408, -71.0483829)"
Boylston St (Lord and Taylor Entrance),12/05/2014 02:40:00 PM,YELLOW,False,"(42.3492027, -71.08031759)"
150 Brighton Ave / Sunrise Market & Blanchard's,09/21/2014 08:11:00 AM,GREEN,True,"(42.35292705, -71.13232101)"
NE Corner of Lansdowne - In Front of Cask 'n Flagon,10/03/2014 01:31:00 AM,GREEN,True,"(42.34728858, -71.09834902)"
Hanover & Congress St (Across City Hall Plaza),05/25/2014 04:37:00 AM,GREEN,True,"(42.36169421, -71.05753524)"
718 Huntington,02/03/2014 09:42:00 AM,GREEN,True,"(42.33434, -71.10426)"
311 Huntington Ave / Huntington (Westbound) and Opera,11/07/2014 05:32:00 AM,GREEN,True,"(42.34052963, -71.0888865)"
Tremont & Bromfield St  (Suffolk Law School),06/27/2014 12:33:00 PM,YELLOW,False,"(42.35708226, -71.06130118)"
Surface rd.@Beach st.,09/20/2014 04:37:00 AM,GREEN,True,"(42.35056419, -71.05675482)"
NE Deerfiled and Beacon (City Convenience),09/02/2014 05:43:00 AM,GREEN,True,"(42.34907421, -71.09706099)"
23 Dartmouth,11/21/2014 06:33:00 PM,GREEN,True,"(42.343687, -71.074081)"
426 Boylston St (Citizens Bank),02/23/2014 09:43:00 AM,GREEN,True,"(42.35120296, -71.07284531)"
NW Bromfield and Washington (opp Payless Shoes),09/27/2014 06:06:00 PM,GREEN,True,"(42.35647066, -71.05946609)"
Yawkey Way and Van Ness - Gate D,09/01/2014 12:26:00 AM,GREEN,True,"(42.34558373, -71.09820418)"
539 Tremont,11/23/2014 01:15:00 AM,GREEN,True,"(42.344527, -71.07079)"
Harvard Ave and Comm Ave (McDonald's),12/17/2014 08:06:00 AM,GREEN,True,"(42.35060501, -71.13099073)"
536 Tremont,04/17/2014 09:57:00 AM,GREEN,True,"(42.34445, -71.07067)"
Atlantic & Central St,04/13/2014 08:54:00 PM,YELLOW,False,"(42.3590554, -71.0516319)"
O St. @ East Broadway,03/16/2014 06:09:00 PM,YELLOW,False,"(42.33577, -71.02937)"
Huntington at Blogden (Opposite from Boston Public Library near Mass Pike Entrance),07/21/2014 02:23:00 PM,YELLOW,False,"(42.34906712, -71.07752406)"
Queensberry & Jersey @ Laundry Center,12/18/2014 10:39:00 AM,GREEN,True,"(42.3428624, -71.0970032)"
100 Meridian @ London,06/25/2014 07:27:00 AM,YELLOW,False,"(42.37344585, -71.03900682)"
NE corner Mass Ave. & Washington St.,05/27/2014 07:32:00 PM,GREEN,False,"(42.33651515, -71.07681729)"
289 Hanover Street,08/09/2014 12:35:00 PM,YELLOW,False,"(42.36389, -71.05433)"
1080 Boylston Street,10/08/2014 07:30:00 PM,YELLOW,False,"(42.3471459, -71.0882423)"
289 Huntington Ave / Huntington (West) & Gainsborough,06/23/2014 08:54:00 AM,GREEN,True,"(42.34163422, -71.08656168)"
1082 Comm Ave / Corner of Comm & Naples,07/16/2014 05:48:00 PM,YELLOW,False,"(42.35188842, -71.12355974)"
75 Dartmouth,11/30/2014 12:37:00 PM,GREEN,True,"(42.345189, -71.07477)"
59 Temple Place,07/30/2014 08:11:00 AM,GREEN,True,"(42.35492047, -71.06156127)"
150 Newbury Street,04/15/2014 06:23:00 PM,GREEN,True,"(42.35081, -71.07782)"
139 Meridian Street,08/28/2014 08:03:00 AM,GREEN,True,"(42.37344166, -71.03899854)"
659 Tremont St,09/18/2014 12:14:00 PM,YELLOW,False,"(42.34198461, -71.07515395)"
75 Dartmouth,09/27/2014 09:27:00 PM,GREEN,True,"(42.345189, -71.07477)"
30 Kneeland,10/01/2014 03:33:00 PM,GREEN,True,"(42.35078, -71.06184)"
539 Tremont,08/15/2014 11:46:00 PM,YELLOW,False,"(42.344527, -71.07079)"
Washington and Stuart Street (Boston Kitchen Pizza),03/14/2014 03:26:00 PM,RED,False,"(42.3510218, -71.0631478)"
26 North Street  (opp millennium bostonian hotel),08/30/2014 08:53:00 AM,YELLOW,False,"(42.36069655, -71.05578864)"
200 Atlantic Avenue (Tia's & Columbus Park),05/25/2014 01:20:00 PM,YELLOW,False,"(42.36023006, -71.05196628)"
190A Brighton Ave / Brighton (East) & Quint at La Mamma Pizza,06/14/2014 10:09:00 AM,GREEN,True,"(42.35311742, -71.1339679)"
276 Hanover (Cafe Pompei),09/25/2014 12:02:00 PM,YELLOW,False,"(42.363799, -71.0545002)"
75 Dartmouth,09/08/2014 06:56:00 AM,YELLOW,False,"(42.345189, -71.07477)"
659 Tremont St,10/26/2014 11:08:00 AM,GREEN,True,"(42.34198461, -71.07515395)"
Milk & India St (Opp Coogans),05/31/2014 12:50:00 AM,GREEN,True,"(42.35855407, -71.05320369)"
471 Columbus Ave,12/07/2014 07:50:00 PM,YELLOW,False,"(42.34326, -71.07838)"
1101 Commonwealth Ave @ Packards Corner,03/10/2014 08:23:00 AM,GREEN,True,"(42.3519077, -71.1254203)"
1927 Beacon St (CVS Parking lot),08/06/2014 04:46:00 AM,YELLOW,False,"(42.33609007, -71.14879784)"
357 Hanover Street,01/31/2014 04:16:00 PM,RED,False,"(42.36471, -71.0535)"
150 Mass Ave,09/01/2014 01:59:00 AM,RED,False,"(42.34718207, -71.0875808)"
Tremont st and School st,10/24/2014 03:32:00 PM,YELLOW,False,"(42.35805, -71.06033)"
Columbus @ Dartmouth st.,03/25/2014 03:59:00 PM,YELLOW,False,"(42.34604, -71.07515)"
Mass Ave. @ Beacon Northbound,01/31/2014 09:39:00 AM,RED,True,"(42.35083018, -71.08942683)"
539 Tremont,06/19/2014 04:47:00 PM,YELLOW,False,"(42.344527, -71.07079)"
Brookline & Kilmarnock @ Sal's Pizza,04/13/2014 03:31:00 PM,YELLOW,False,"(42.34492057, -71.10090643)"
683 Tremont,05/10/2014 12:40:00 PM,YELLOW,False,"(42.34143247, -71.07657887)"
200 Atlantic Avenue (Tia's & Columbus Park),04/23/2014 10:42:00 AM,GREEN,True,"(42.36023006, -71.05196628)"
Devonshire & Water St (Brown Brothers Harriman & Co),04/02/2014 06:32:00 PM,GREEN,True,"(42.35764512, -71.05714629)"
Game on. SE Brookline and Landsdowne,12/21/2014 01:23:00 PM,GREEN,True,"(42.34705826, -71.09857433)"
Tremont 30th and Avery St (Loews Theatre),03/07/2014 10:06:00 PM,YELLOW,False,"(42.35328728, -71.06418228)"
Summer St (NE Corner) @ Atlantic,09/23/2014 07:08:00 PM,YELLOW,False,"(42.35277118, -71.05535542)"
Game on. SE Brookline and Landsdowne,06/01/2014 02:10:00 PM,GREEN,True,"(42.34705826, -71.09857433)"
Cambridge & North Beacon @ Twin Donut,08/11/2014 03:48:00 PM,YELLOW,False,"(42.35349037, -71.13776316)"
Mass Ave. @ Marlborough,04/06/2014 03:29:00 PM,YELLOW,False,"(42.34997374, -71.08915132)"
Mass Ave. @ Marlborough,11/18/2014 01:16:00 AM,GREEN,True,"(42.34997374, -71.08915132)"
1124 Boylston St.,03/17/2014 10:11:00 AM,GREEN,True,"(42.3467963, -71.0889104)"
1927 Beacon St (CVS Parking lot),06/06/2014 08:57:00 AM,YELLOW,False,"(42.33609007, -71.14879784)"
900 Boylston St (Capital Grille),05/30/2014 10:10:00 PM,YELLOW,False,"(42.34782955, -71.08538437)"
"NOT AT 285 Commercial Street ""Across from parking lot""",03/10/2014 09:10:00 PM,GREEN,True,"(42.36494277, -71.05113072)"
Haymarket Square & John F Fitzgerald Surface Road,06/25/2014 06:43:00 PM,GREEN,True,"(42.36281017, -71.05779307)"
735 Tremont at bus stop,03/06/2014 09:12:00 AM,GREEN,True,"(42.34023, -71.0788)"
Columbus @ Dartmouth st.,09/29/2014 01:31:00 PM,YELLOW,True,"(42.34604, -71.07515)"
95 Berklee,09/06/2014 08:19:00 AM,GREEN,True,"(42.34395, -71.06595)"
280 Cambridge Street,05/14/2014 06:53:00 PM,YELLOW,False,"(42.36102189, -71.06882682)"
58 Charles Street @ Stuart Street,02/01/2014 10:53:00 PM,YELLOW,False,"(42.35088074, -71.06689851)"
NE Brookline Ave and Lansdowne,11/13/2014 10:37:00 PM,YELLOW,False,"(42.3473084, -71.09849386)"
Cambridge and Joy in front of beacon hill athletic club,09/04/2014 04:33:00 PM,GREEN,True,"(42.3611127, -71.0650131)"
Cambridge St & Brighton Ave (Across from Twin Donuts),09/20/2014 04:17:00 PM,RED,False,"(42.35333973, -71.13777926)"
Glenville Tr and Harvard Ave,04/29/2014 09:43:00 AM,GREEN,True,"(42.3511566, -71.1314505)"
342 Hanover (White Hen Pantry),11/04/2014 02:42:00 PM,YELLOW,False,"(42.3648934, -71.0536149)"
72 Brookline Ave - Absolut Club house,08/30/2014 10:13:00 PM,YELLOW,False,"(42.34693481, -71.09874405)"
Hemenway and Westland St (SE Corner),09/14/2014 07:41:00 PM,YELLOW,False,"(42.3438776, -71.08983783)"
Summer & Kingston St (Copy&Print),07/15/2014 02:44:00 AM,YELLOW,False,"(42.35399223, -71.05857244)"
SE Brookline & Newbury (opp Popeyes chicken),04/25/2014 11:11:00 AM,GREEN,True,"(42.34818234, -71.09744473)"
Kneeland & Harrison - Wai's Restaurant,09/09/2014 01:09:00 PM,YELLOW,False,"(42.3507294, -71.06157001)"
Devonshire St (Old State House),11/08/2014 01:49:00 PM,GREEN,True,"(42.3586188, -71.05729207)"
Washington st at Expressions store,03/25/2014 07:52:00 AM,GREEN,True,"(42.35465, -71.06139)"
764 Tremont st,08/10/2014 12:04:00 AM,GREEN,True,"(42.3396556, -71.07942872)"
391 Hanover Street,09/10/2014 05:23:00 AM,YELLOW,False,"(42.3652, -71.05309)"
477 Washington St (in front of Army Navy),06/04/2014 01:14:00 AM,GREEN,True,"(42.35491079, -71.06104026)"
46 Bowdoin Street and Cambridge,10/14/2014 03:41:00 PM,GREEN,True,"(42.36111, -71.06277)"
SW Van Ness and Yawkey Way,10/17/2014 08:46:00 AM,YELLOW,False,"(42.34528598, -71.0984011)"
Court St and Court Square (opp BNY Mellon),05/27/2014 04:29:00 PM,GREEN,True,"(42.35902394, -71.05845139)"
748 Tremont st,10/24/2014 12:12:00 PM,YELLOW,False,"(42.34001098, -71.07882522)"
Columbus @ Dartmouth st.,04/18/2014 09:11:00 PM,GREEN,True,"(42.34604, -71.07515)"
627 Tremont St,05/30/2014 06:44:00 PM,GREEN,True,"(42.34253228, -71.07451491)"
41 Berklee,06/24/2014 05:37:00 PM,GREEN,True,"(42.345723, -71.070175)"
1714 Washington Street,07/16/2014 04:11:00 PM,GREEN,True,"(42.33695123, -71.0761684)"
200 Washington St (state street T stop),08/09/2014 06:24:00 PM,GREEN,True,"(42.3580592, -71.05781172)"
276 Hanover (Cafe Pompei),08/27/2014 03:51:00 PM,YELLOW,False,"(42.363799, -71.0545002)"
Tremont & Beacon St (Kings Chapel Burying Ground),01/03/2014 03:57:00 AM,RED,False,"(42.35850775, -71.06016237)"
Opposite 144 Dartmouth St @ Back Bay T-Station,03/19/2014 06:03:00 PM,YELLOW,False,"(42.34754691, -71.07594325)"
226 Washington St (american express office),11/28/2014 08:45:00 AM,GREEN,True,"(42.3583641, -71.0578237)"
129 Tremont St (burger king),07/06/2014 07:18:00 AM,GREEN,True,"(42.35634431, -71.06203197)"
1124 Boylston St.,06/17/2014 08:47:00 AM,GREEN,True,"(42.3467963, -71.0889104)"
129 Tremont St (burger king),03/03/2014 01:17:00 AM,GREEN,True,"(42.35634431, -71.06203197)"
276 Hanover (Cafe Pompei),06/15/2014 12:35:00 PM,YELLOW,False,"(42.363799, -71.0545002)"
Cambridge and Joy in front of beacon hill athletic club,09/14/2014 02:22:00 PM,RED,True,"(42.3611127, -71.0650131)"
72 Kneeland,10/13/2014 10:54:00 AM,RED,False,"(42.3505, -71.0607)"
Boylston St (Lord and Taylor Entrance),09/12/2014 06:02:00 PM,GREEN,True,"(42.3492027, -71.08031759)"
Lincoln and Kneeland (World Journal Chinese Daily),08/26/2014 04:22:00 PM,RED,False,"(42.35011319, -71.05873493)"
"Atlantic Street at Commercial Wharf ""Beacon Hill Athletic Club""",09/14/2014 10:47:00 AM,GREEN,True,"(42.36219697, -71.05121153)"
Hanover & Cross (SE Corner),07/25/2014 10:34:00 PM,RED,False,"(42.36259605, -71.05557649)"
Harrison Ave. @ E.Springfield St.,12/30/2014 09:02:00 AM,YELLOW,False,"(42.33543531, -71.0745811)"
396 Hanover Street (Contrada coffee shop),09/06/2014 12:48:00 PM,YELLOW,False,"(42.3659652, -71.0529941)"
